file,bead_number,start_index,end_index,original_file_label,refined_label,Random Forest_Prediction,HistGradientBoosting_Prediction,Logistic Regression_Prediction,SVM_Prediction,XGBoost_Prediction,KNN_Prediction,Neural Network_Prediction
190547_BM4A2NE1T220817H0330_NG.csv,3,17782,21775,Hot Melt,Hot Melt,Weak Weld,Weak Weld,Poor Appearance,Weak Weld,Weak Weld,Weak Weld,Weak Weld
190547_BM4A2NE1T220817H0330_NG.csv,4,41370,44696,Hot Melt,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
190547_BM4A2NE1T220817H0330_NG.csv,5,44875,48202,Hot Melt,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
190547_BM4A2NE1T220817H0330_NG.csv,6,48356,51682,Hot Melt,OK-like,,,,,,,
190547_BM4A2NE1T220817H0330_NG.csv,7,62238,63713,Hot Melt,Hot Melt,OK,OK,Weak Weld,Weak Weld,OK,OK,OK
190547_BM4A2NE1T220817H0330_NG.csv,8,63861,65335,Hot Melt,Hot Melt,OK,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,OK
190547_BM4A2NE1T220817H0330_NG.csv,9,65484,66958,Hot Melt,Hot Melt,,,,,,,
190547_BM4A2NE1T220817H0330_NG.csv,10,67119,68593,Hot Melt,Hot Melt,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,OK,OK
190547_BM4A2NE1T220817H0330_NG.csv,11,81157,82631,Hot Melt,OK-like,,,,,,,
190547_BM4A2NE1T220817H0330_NG.csv,12,82785,84259,Hot Melt,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
190547_BM4A2NE1T220817H0330_NG.csv,13,84412,85887,Hot Melt,Hot Melt,OK,OK,OK,OK,Weak Weld,OK,OK
190547_BM4A2NE1T220817H0330_NG.csv,14,86034,87508,Hot Melt,Hot Melt,OK,OK,Hot Melt,OK,OK,Weak Weld,OK
190547_BM4A2NE1T220817H0330_NG.csv,15,87653,89127,Hot Melt,OK-like,OK,OK,OK,OK,OK,OK,OK
190547_BM4A2NE1T220817H0330_NG.csv,16,89290,90764,Hot Melt,OK-like,OK,OK,OK,OK,OK,OK,OK
190547_BM4A2NE1T220817H0330_NG.csv,17,104220,105695,Hot Melt,Hot Melt,,,,,,,
190547_BM4A2NE1T220817H0330_NG.csv,18,105842,107316,Hot Melt,Hot Melt,OK,OK,Weak Weld,Weak Weld,OK,OK,OK
190547_BM4A2NE1T220817H0330_NG.csv,19,107465,108939,Hot Melt,Hot Melt,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,OK,OK
190547_BM4A2NE1T220817H0330_NG.csv,20,109100,110574,Hot Melt,Hot Melt,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,OK,Weak Weld
190547_BM4A2NE1T220817H0330_NG.csv,21,110753,112227,Hot Melt,Hot Melt,Weak Weld,Weak Weld,Weak Weld,Weak Weld,Weak Weld,OK,OK
190547_BM4A2NE1T220817H0330_NG.csv,22,112377,113852,Hot Melt,Hot Melt,OK,OK,Weak Weld,Weak Weld,OK,Weak Weld,OK
190547_BM4A2NE1T220817H0330_NG.csv,23,123841,125315,Hot Melt,Hot Melt,,,,,,,
190547_BM4A2NE1T220817H0330_NG.csv,24,125460,126934,Hot Melt,OK-like,,,,,,,
190547_BM4A2NE1T220817H0330_NG.csv,25,127076,128550,Hot Melt,Hot Melt,,,,,,,
190547_BM4A2NE1T220817H0330_NG.csv,26,128698,130172,Hot Melt,Hot Melt,,,,,,,
190547_BM4A2NE1T220817H0330_NG.csv,27,130314,131788,Hot Melt,OK-like,,,,,,,
190547_BM4A2NE1T220817H0330_NG.csv,28,131933,133407,Hot Melt,OK-like,,,,,,,
190547_BM4A2NE1T220817H0330_NG.csv,29,133583,135057,Hot Melt,Hot Melt,,,,,,,
190547_BM4A2NE1T220817H0330_NG.csv,30,135211,136685,Hot Melt,OK-like,,,,,,,
190547_BM4A2NE1T220817H0330_NG.csv,31,136830,138304,Hot Melt,OK-like,,,,,,,
190547_BM4A2NE1T220817H0330_NG.csv,32,149297,152624,Hot Melt,Hot Melt,,,,,,,
190547_BM4A2NE1T220817H0330_NG.csv,33,152783,156109,Hot Melt,Hot Melt,OK,OK,Poor Appearance,Weak Weld,OK,OK,OK
190547_BM4A2NE1T220817H0330_NG.csv,34,167249,170576,Hot Melt,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
190547_BM4A2NE1T220817H0330_NG.csv,35,170720,174046,Hot Melt,OK-like,,,,,,,
134139_BM4A1NE1T220928Y0279_FAIL.csv,1,9090,12416,Hot Melt,Hot Melt,,,,,,,
134139_BM4A1NE1T220928Y0279_FAIL.csv,2,12607,15934,Hot Melt,Hot Melt,,,,,,,
134139_BM4A1NE1T220928Y0279_FAIL.csv,3,16092,19418,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Hot Melt
134139_BM4A1NE1T220928Y0279_FAIL.csv,4,39061,42387,Hot Melt,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
134139_BM4A1NE1T220928Y0279_FAIL.csv,5,42573,45899,Hot Melt,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
134139_BM4A1NE1T220928Y0279_FAIL.csv,6,46053,49380,Hot Melt,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
134139_BM4A1NE1T220928Y0279_FAIL.csv,7,60677,62151,Hot Melt,Hot Melt,,,,,,,
134139_BM4A1NE1T220928Y0279_FAIL.csv,8,62298,63772,Hot Melt,Hot Melt,,,,,,,
134139_BM4A1NE1T220928Y0279_FAIL.csv,9,63921,65395,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Poor Appearance,Hot Melt,Hot Melt,Hot Melt,Hot Melt
134139_BM4A1NE1T220928Y0279_FAIL.csv,10,65556,67030,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Poor Appearance,Hot Melt,Hot Melt,Hot Melt,Hot Melt
134139_BM4A1NE1T220928Y0279_FAIL.csv,11,78105,79579,Hot Melt,OK-like,,,,,,,
134139_BM4A1NE1T220928Y0279_FAIL.csv,12,79731,81205,Hot Melt,OK-like,OK,OK,OK,OK,OK,OK,OK
134139_BM4A1NE1T220928Y0279_FAIL.csv,13,81347,82821,Hot Melt,OK-like,,,,,,,
134139_BM4A1NE1T220928Y0279_FAIL.csv,14,82969,84443,Hot Melt,Hot Melt,,,,,,,
134139_BM4A1NE1T220928Y0279_FAIL.csv,15,84585,86059,Hot Melt,OK-like,OK,OK,OK,OK,OK,OK,OK
134139_BM4A1NE1T220928Y0279_FAIL.csv,16,86204,87678,Hot Melt,OK-like,,,,,,,
134139_BM4A1NE1T220928Y0279_FAIL.csv,17,101015,102489,Hot Melt,Hot Melt,,,,,,,
134139_BM4A1NE1T220928Y0279_FAIL.csv,18,102648,104122,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Hot Melt
134139_BM4A1NE1T220928Y0279_FAIL.csv,19,104271,105745,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Poor Appearance,Hot Melt,Poor Appearance,Poor Appearance,Hot Melt
134139_BM4A1NE1T220928Y0279_FAIL.csv,20,105906,107380,Hot Melt,Hot Melt,,,,,,,
134139_BM4A1NE1T220928Y0279_FAIL.csv,21,107558,109033,Hot Melt,Hot Melt,,,,,,,
134139_BM4A1NE1T220928Y0279_FAIL.csv,22,109184,110658,Hot Melt,Hot Melt,,,,,,,
134139_BM4A1NE1T220928Y0279_FAIL.csv,23,122399,123873,Hot Melt,Hot Melt,,,,,,,
134139_BM4A1NE1T220928Y0279_FAIL.csv,24,124031,125505,Hot Melt,Hot Melt,OK,Poor Appearance,Hot Melt,OK,Poor Appearance,OK,OK
134139_BM4A1NE1T220928Y0279_FAIL.csv,25,125647,127121,Hot Melt,OK-like,OK,OK,OK,OK,OK,OK,OK
134139_BM4A1NE1T220928Y0279_FAIL.csv,26,127268,128743,Hot Melt,Hot Melt,OK,OK,OK,OK,Weak Weld,OK,OK
134139_BM4A1NE1T220928Y0279_FAIL.csv,27,128885,130359,Hot Melt,OK-like,,,,,,,
134139_BM4A1NE1T220928Y0279_FAIL.csv,28,130504,131978,Hot Melt,Hot Melt,OK,OK,Hot Melt,OK,OK,OK,OK
134139_BM4A1NE1T220928Y0279_FAIL.csv,29,132154,133628,Hot Melt,OK-like,,,,,,,
134139_BM4A1NE1T220928Y0279_FAIL.csv,30,133782,135256,Hot Melt,OK-like,OK,OK,OK,OK,OK,OK,OK
134139_BM4A1NE1T220928Y0279_FAIL.csv,31,135400,136875,Hot Melt,Hot Melt,OK,OK,OK,OK,Weak Weld,OK,OK
134139_BM4A1NE1T220928Y0279_FAIL.csv,32,147229,150555,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Poor Appearance,Hot Melt,Poor Appearance,Hot Melt,Hot Melt
134139_BM4A1NE1T220928Y0279_FAIL.csv,33,150716,154042,Hot Melt,Hot Melt,,,,,,,
134139_BM4A1NE1T220928Y0279_FAIL.csv,34,165509,168835,Hot Melt,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
134139_BM4A1NE1T220928Y0279_FAIL.csv,35,168990,172316,Hot Melt,OK-like,,,,,,,
171241_BM4A2NE1T220901C0487_FAIL.csv,1,9756,13082,Hot Melt,Hot Melt,Hot Melt,OK,Hot Melt,OK,Hot Melt,OK,OK
171241_BM4A2NE1T220901C0487_FAIL.csv,2,13277,16603,Hot Melt,Hot Melt,Hot Melt,OK,Hot Melt,Hot Melt,Hot Melt,OK,Hot Melt
171241_BM4A2NE1T220901C0487_FAIL.csv,3,16755,20081,Hot Melt,Hot Melt,,,,,,,
171241_BM4A2NE1T220901C0487_FAIL.csv,4,39784,43110,Hot Melt,OK-like,,,,,,,
171241_BM4A2NE1T220901C0487_FAIL.csv,5,43295,46621,Hot Melt,Hot Melt,Hot Melt,OK,Hot Melt,Hot Melt,Hot Melt,OK,Hot Melt
171241_BM4A2NE1T220901C0487_FAIL.csv,6,46774,50100,Hot Melt,Hot Melt,,,,,,,
171241_BM4A2NE1T220901C0487_FAIL.csv,7,61210,62685,Hot Melt,Hot Melt,,,,,,,
171241_BM4A2NE1T220901C0487_FAIL.csv,8,62827,64301,Hot Melt,Hot Melt,Hot Melt,Hot Melt,OK,Hot Melt,Hot Melt,Hot Melt,Hot Melt
171241_BM4A2NE1T220901C0487_FAIL.csv,9,64450,65924,Hot Melt,Hot Melt,,,,,,,
171241_BM4A2NE1T220901C0487_FAIL.csv,10,66085,67559,Hot Melt,Hot Melt,,,,,,,
171241_BM4A2NE1T220901C0487_FAIL.csv,11,80759,82234,Hot Melt,OK-like,OK,OK,OK,OK,OK,OK,OK
171241_BM4A2NE1T220901C0487_FAIL.csv,12,82390,83864,Hot Melt,OK-like,,,,,,,
171241_BM4A2NE1T220901C0487_FAIL.csv,13,84007,85481,Hot Melt,OK-like,OK,OK,OK,OK,OK,OK,OK
171241_BM4A2NE1T220901C0487_FAIL.csv,14,85629,87103,Hot Melt,Hot Melt,,,,,,,
171241_BM4A2NE1T220901C0487_FAIL.csv,15,87246,88720,Hot Melt,OK-like,,,,,,,
171241_BM4A2NE1T220901C0487_FAIL.csv,16,88864,90338,Hot Melt,OK-like,,,,,,,
171241_BM4A2NE1T220901C0487_FAIL.csv,17,102277,103752,Hot Melt,Hot Melt,,,,,,,
171241_BM4A2NE1T220901C0487_FAIL.csv,18,103908,105382,Hot Melt,Hot Melt,Hot Melt,Hot Melt,OK,Hot Melt,Hot Melt,Hot Melt,Hot Melt
171241_BM4A2NE1T220901C0487_FAIL.csv,19,105532,107006,Hot Melt,Hot Melt,,,,,,,
171241_BM4A2NE1T220901C0487_FAIL.csv,20,107166,108640,Hot Melt,Hot Melt,Hot Melt,Hot Melt,OK,Hot Melt,Hot Melt,Hot Melt,Hot Melt
171241_BM4A2NE1T220901C0487_FAIL.csv,21,108819,110293,Hot Melt,Hot Melt,Hot Melt,Hot Melt,OK,Hot Melt,Hot Melt,Hot Melt,Hot Melt
171241_BM4A2NE1T220901C0487_FAIL.csv,22,110444,111918,Hot Melt,Hot Melt,Hot Melt,Hot Melt,OK,Hot Melt,Hot Melt,Hot Melt,Hot Melt
171241_BM4A2NE1T220901C0487_FAIL.csv,23,122679,124153,Hot Melt,Hot Melt,OK,OK,Hot Melt,OK,OK,OK,OK
171241_BM4A2NE1T220901C0487_FAIL.csv,24,124306,125781,Hot Melt,OK-like,,,,,,,
171241_BM4A2NE1T220901C0487_FAIL.csv,25,125923,127397,Hot Melt,Hot Melt,Hot Melt,Hot Melt,OK,Hot Melt,Hot Melt,Hot Melt,Hot Melt
171241_BM4A2NE1T220901C0487_FAIL.csv,26,127544,129018,Hot Melt,Hot Melt,Hot Melt,OK,Hot Melt,OK,Hot Melt,OK,OK
171241_BM4A2NE1T220901C0487_FAIL.csv,27,129190,130664,Hot Melt,OK-like,OK,OK,Hot Melt,OK,OK,OK,OK
171241_BM4A2NE1T220901C0487_FAIL.csv,28,130808,132283,Hot Melt,OK-like,,,,,,,
171241_BM4A2NE1T220901C0487_FAIL.csv,29,132459,133933,Hot Melt,Hot Melt,OK,Weak Weld,Hot Melt,OK,Weak Weld,OK,OK
171241_BM4A2NE1T220901C0487_FAIL.csv,30,134087,135561,Hot Melt,OK-like,OK,OK,OK,OK,OK,OK,OK
171241_BM4A2NE1T220901C0487_FAIL.csv,31,135705,137179,Hot Melt,OK-like,OK,OK,OK,OK,OK,OK,OK
171241_BM4A2NE1T220901C0487_FAIL.csv,32,149606,152933,Hot Melt,Hot Melt,,,,,,,
171241_BM4A2NE1T220901C0487_FAIL.csv,33,153086,156412,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Hot Melt,Hot Melt
171241_BM4A2NE1T220901C0487_FAIL.csv,34,166888,170214,Hot Melt,OK-like,,,,,,,
171241_BM4A2NE1T220901C0487_FAIL.csv,35,170373,173699,Hot Melt,OK-like,,,,,,,
